PC1,PC2,cluster
0.5957965238094707,1.4389291780886406,1
-1.19408629858917,-0.508857247910212,0
-1.319395487481418,-0.338255925960803,0
1.0922908663370254,-0.12663341361633915,1
-2.3781951354791078,1.003627868599542,0
0.2126481663781216,2.473842003911345,1
0.6502690251485272,2.5247185577677427,1
1.0442980691496855,2.798568369007435,1
-1.1119089261372022,1.608975875548245,0
-3.8546531620450324,-0.8429717685030229,0
-3.0399600615697393,-0.02012755445260218,0
0.8552715308633202,1.2046856584922827,1
-0.1762625171707266,-1.8352918597150656,0
2.03414225585891,0.9401715610170744,1
2.8836399638655497,1.3941537169251021,1
-0.7393147647690808,0.2851000736838761,0
-4.800785010275755,-1.2258211742358642,0
-3.981126847462008,-0.546018830813771,0
-1.8718629165794405,0.09889818405472237,0
-1.6249385449194387,1.1485235211208253,0
-3.377439610731599,0.5604019510155758,0
-1.6415164793425774,-1.509049004029553,0
-1.7039443704301627,-1.7135287708073776,0
3.6487184281079994,0.11593002289202999,1
0.21280617691170503,1.0022918681843407,1
-0.3537947703426933,-1.3442962174491524,0
-3.3696537152989934,0.13977241953528294,0
-3.3397166455902916,0.7655939647138259,0
-2.714820894369376,0.9594381357859626,0
1.7028293359655766,2.2636102739405137,1
-5.224713624853103,1.3709933262322553,0
4.857041282309571,2.348672210676512,1
-0.16051198901987823,0.47581221224901094,0
-2.9781836354791302,1.6281917679367786,0
-0.826761654039773,0.938193633837058,0
-0.24590582977086936,-0.15383039394359052,0
0.19752308110619796,1.8237465210123573,1
-0.3536691270312151,0.9375526266083812,0
-0.07391623424825085,0.4504074232189327,0
1.7585455674881594,0.6231270698527448,1
2.7431224622429573,0.09558217277446718,1
0.8508532297448815,2.0112936929449905,1
1.182778345167238,1.1694697519666901,1
-0.4305525292705117,1.3895590261155815,0
-1.0664959059256531,0.8621958067684832,0
-1.5498180335242853,-0.9885644646460766,0
-2.597157574010563,-3.399535215711953,0
2.7510747962611677,0.08436852564406608,1
2.5045341486771298,1.5825153478013723,1
-2.896900464903811,-2.799870746289685,0
-2.6861494538534756,-0.040363595801126244,0
0.173338494111693,0.9600814908839662,1
-4.628230537593261,0.2845344373162109,0
0.02526816728176515,-0.34294234868722007,1
-1.6213132717899235,0.43382448417731007,0
1.4243888702100718,0.9373784121779491,1
-1.401077766627697,-0.7681091665936821,0
-1.4499215466343902,0.5783095805454397,0
1.3030304526653422,-0.019730891974953164,1
1.8457412705188196,0.1416022261636103,1
-0.3291781323446326,0.6783819969900214,0
-0.09017004265507088,0.41482853776354317,0
0.6883880226824822,1.7121305019946533,1
0.6469989333628404,0.4320292382355617,1
1.8977647263563027,0.7907045296661527,1
0.06922931289299929,1.0424725010937563,1
-0.2292615997764748,2.2370561560082853,0
-0.42867128682571315,-0.33681753175835644,0
-1.7420270312519481,1.340346444703358,0
-1.6456738348947482,0.20749674225964246,0
-2.1092226731705215,-0.652128715922636,0
-2.1518423819424046,-2.8710080445741166,0
-1.036759165097276,-2.8547634464026648,0
-2.2212207038069955,-1.3564977341126498,0
-2.183528580915912,-1.0862125495169572,0
-0.8320640054642141,0.6360027736689441,0
-0.03649503875277767,0.0701872502857138,1
-0.6840871000067309,-0.44341471769149365,0
-1.9375902071634923,-0.6863773041328799,0
-1.7089642351934577,-0.9111246163882883,0
-3.3475228122991627,-0.20271760201273795,0
-1.9037858522728526,-1.404639713284882,0
-2.3579029405999963,-1.0376312459393477,0
-0.2088718737865377,-1.5747107949804673,0
-0.310206544693576,-1.3434959341769142,0
-1.1870630487008833,-1.334760443981159,0
-0.5328927021382788,0.5523556997040477,0
-3.3256174072429308,1.348853261379458,0
-0.8260775431877345,0.6158420442180088,0
-0.0019367625150140178,1.4785567628561518,0
-3.0473175920935565,0.3556612763559452,0
-1.2855936439341809,1.708009657794283,0
1.7784463263927883,2.1978234771939835,1
1.5839690402424105,2.951178377678819,1
2.0689683964154786,0.9428198917639999,1
-2.4572104849527525,1.2565098516432083,0
-1.085270575603136,0.3949375279113289,0
-4.322346987058583,0.5083466013112995,0
-1.81233453803851,0.16058546768745321,0
-1.6614828157276467,1.4729853470922454,0
0.3002953338008934,0.6089259119287692,1
0.25208381062534985,1.0298931176421762,1
-0.9482414726865928,1.8132230769802833,0
-2.1891115288146135,1.764845792908487,0
0.6480534428569096,1.483853642797638,1
-2.7366833463407274,2.1447723523901825,0
-1.8410696140957175,1.0787737285065526,0
-1.6782748897796484,2.302431985398407,0
-1.5485143840679063,1.3141671259705785,0
-3.458178303761992,1.2102371884446523,0
-1.009223144173376,0.9834516436095422,0
0.1151304544567413,2.631697579105013,1
0.871667135146451,2.3062682327730317,1
-0.4739622362042395,2.260191367685533,0
-2.1791722027152867,1.1496314926330617,0
-1.139639717926841,0.9496527387323048,0
-2.680226419299274,1.0895643360732787,0
-3.076762490366879,-0.08521233656064069,0
0.4327700264225746,1.8289609481583846,1
-2.3983299858790335,3.973932393688443,0
-2.7891659985697212,2.0462277717202855,0
-0.7527947959071433,0.1974808522574513,0
-1.8729958883995563,-1.287108412202933,0
0.8675480759105219,1.17491647000063,1
-1.9522932797648624,4.383314616336991,0
0.7271426943491317,1.47933608158116,1
-3.187439948109788,1.0817382580791282,0
-4.300116663523841,0.7679841230349554,0
0.4838191983353247,1.5077207819108895,1
-2.3838806152069028,0.23420625727767372,0
1.8492661514593827,2.4323628619628255,1
-2.282363817859804,3.3830276880566013,0
-1.5228187931264503,0.8276382122797843,0
-2.8126857242637526,1.555007911582925,0
-4.002041941119399,-1.329872410155435,0
-2.2474787879906364,0.34660582472666623,0
-1.7455802376308975,2.126250705713166,0
-2.384142571041284,0.42136018823723886,0
-3.328553280244771,0.7327378111689813,0
-4.675109005308933,-0.7663156521653752,0
-2.4127218989182264,-0.0912817023767687,0
-1.3702272190711628,0.6860199129805656,0
0.3425922285088213,-0.48209927240151346,1
-0.9546811189386742,1.4717305104922545,0
0.022584393446227917,1.9909958866805528,0
-1.9415744422392898,0.929788914421508,0
-2.5398215736106837,1.4376379444716745,0
-1.9145972901361177,0.8888758102791129,0
1.2910411671283573,2.7447220023935457,1
-5.721260356305897,0.9890302926052261,0
-1.6723768859006596,0.9379346659159562,0
-2.4639861012147852,1.4457569258145988,0
-2.9463391020733765,-6.012512583218197,0
1.83524828773357,-0.21826493035419003,1
-3.5510625393797843,-2.712559784010441,0
-4.355551962254192,-1.419439527262763,0
1.7669703747340724,-0.07542094892400748,1
-2.9431208058791345,-1.169423948368692,0
2.949708443272977,0.8723432109443304,1
-2.864681139209864,-2.8365576798448853,0
-0.8178241147477364,-0.8981958103091942,0
3.9900280791577156,-0.7744978912457122,1
-5.197782322827313,-1.6057292085543922,0
-3.2007091147252718,-2.021200827228185,0
-4.269010789503765,-1.9579370419327953,0
-2.214167883775448,-1.9898931602410062,0
-4.544271406216012,-3.3881527936846556,0
-1.055482316010322,-2.528774034777038,0
0.8577810485913736,-0.07797477676775372,1
-5.631199750332273,-2.6032103486430116,0
-1.5458160083584027,-1.631962119676449,0
-3.415806469555806,-3.82192298100611,0
-0.909003375696639,-1.2453578769355056,0
1.7600293669307598,-0.005759133046404859,1
1.5043519577620739,-0.08870626402980673,1
-2.015277009131597,-2.0848849608886364,0
-2.175303891455026,-0.9780683255765864,0
-2.2109332910305777,-4.880242708237996,0
-1.1804682380677327,-1.5348203041658652,0
0.13401517557779788,-1.034441920593191,1
-8.012787904864249,-2.6236703111951574,0
-1.7339553996465285,-1.3575844454207386,0
-2.7747407346110338,-2.5840444000937506,0
-2.9828264094490673,-2.244061681680866,0
-5.341741780297365,-1.446302850200129,0
-0.5582877095680305,0.2959041430507422,0
-0.565208537090278,0.6245705250432371,0
-3.982414184734275,-2.2980276874208565,0
-0.53823902872438,-2.3375847724897527,0
-1.54219903983797,-1.9885028625171635,0
-1.5170997691313985,-0.4493775479312679,0
1.0439496399423762,-0.46290400701711804,1
1.4122307620389154,-1.0551354040973173,1
-1.1522373131727175,-0.3961933066353847,0
-2.35621011022534,-1.8450514138568388,0
-1.03985533037026,-1.7411697506211437,0
-1.4050703811006122,-1.3515382275160133,0
-1.6749554333315018,-1.9443872083767353,0
-1.559068771729016,-1.1825627430816104,0
0.7034658648137917,0.19551084177364203,1
0.40644225918536947,-1.6276098663789054,1
1.4573627999943635,-0.42021618683088563,1
-0.9749988360473111,-2.4149827057774633,0
-0.7054757766271188,-3.0338004567877337,0
1.600476557396111,-1.6186610446760332,1
2.699975555827718,-1.774714603466811,1
-1.5894499943320717,-0.030014019300013697,0
-1.4693747112455753,-2.352136290381039,0
2.688457577593326,-2.4224895108384743,1
0.02361603385087145,-2.3372421925202764,1
-0.05886149754995834,-2.7713954332660147,1
-1.4325972457467901,-1.020993207137803,0
0.2721471019471469,-1.8961257296787892,1
-0.7278783037681682,-1.6951533101282088,0
2.3682883998843036,-2.205932341653226,1
-2.021181155873153,-3.401344704278026,0
-0.9295349720450693,-2.124939626744588,0
-0.5283941717369319,-2.4046841291921006,0
-0.6004865525111291,-0.14986884754335855,0
1.466034497462958,-0.7236943286252964,1
1.2711215769070432,-0.6304679845570383,1
-0.0960859446085723,0.0755298169319474,0
-2.5048381382856233,-1.6847586711305698,0
-2.6514417091478766,-0.7504325555269084,0
-3.3108310245738877,-2.133997478245699,0
0.010509930804097942,-2.3640852714727965,1
-0.31083981162035934,-2.5544525227546013,0
-3.616138836846452,-2.2476913686924767,0
1.619595614669694,2.6796909040734436,1
1.158901000171533,0.3054205379788195,1
0.4211003604821577,0.053481629421537405,1
0.017037329644021493,-0.7147591493101814,1
-0.792253490164362,-0.5690927050307405,0
-1.8688131119401221,-2.012919064168517,0
0.20389313066625314,-0.7121561627677716,1
0.012087076516442627,-0.5227997948999465,1
1.725679045776208,-0.21523555297939423,1
-0.9630680850484532,-2.249704413415955,0
-0.9470750907933835,2.188080154553479,0
0.6234861026105477,-0.5092729565808548,1
0.2353454599826901,0.7569020145515417,1
